Date,Symbol,Ltp,Vwap
2026-09-11 15:29,LMW,17727,17546.04
2026-09-11 15:29,ELANTAS,14513,14352.05
2026-09-11 15:29,DYNAMATECH,12097,11983.47
2026-09-11 15:29,VOLTAMP,11217,11029.01
2026-09-11 15:29,MTARTECH,7312.5,7205.38
2026-09-11 15:29,GRWRHITECH,6921.5,6914.3
2026-09-11 15:29,SMLMAH,6583,6421.45
2026-09-11 15:29,KINGFA,6197,6171.94
2026-09-11 15:29,LUMAXIND,5879.5,5855.61
2026-09-11 15:29,FINEORG,5167.5,5118.93
2026-09-11 15:29,INGERRAND,4573,4569.29
2026-09-11 15:29,CENTUM,4192,4144.52
2026-09-11 15:29,PRIVISCL,3556.1001,3531.72
2026-09-11 15:29,PRUDENT,3385,3364.84
2026-09-11 15:29,TIIL,3250.2,3218.09
2026-09-11 15:29,CARTRADE,3087.8999,3071.15
2026-09-11 15:29,KMEW,2869.2,2858.05
2026-09-11 15:29,AZAD,2849.1001,2776.76
2026-09-11 15:29,CAPLIPOINT,2754.8999,2743.91
2026-09-11 15:29,SWANDEF,2727.8999,2725.45
2026-09-11 15:29,NEOGEN,2373,2357.57
2026-09-11 15:29,SJS,2354,2343.15
2026-09-11 15:29,WABAG,2277.8999,2257.01
2026-09-11 15:29,AVALON,2264.5,2252.35
2026-09-11 15:29,CORONA,2236.1001,2228.38
2026-09-11 15:29,BEML,2023.4,2007.07
2026-09-11 15:29,LUMAXTECH,1993.7,1975.63
2026-09-11 15:29,ECLERX,1899.6,1894.65
2026-09-11 15:29,RPEL,1845.2,1799.83
2026-09-11 15:29,ATLANTAELE,1777.8,1772.83
2026-09-11 15:29,ESDS,1740.4,1699.32
2026-09-11 15:29,POLYMED,1738.5,1728.11
2026-09-11 15:29,LGBBROSLTD,1711,1709.31
2026-09-11 15:29,ASTRAMICRO,1680.6,1673.18
2026-09-11 15:29,TBOTEK,1679.5,1667.14
2026-09-11 15:29,AETHER,1674.7,1641.58
2026-09-11 15:29,UNIMECH,1610,1586.3
2026-09-11 15:29,KRN,1593.6,1574.06
2026-09-11 15:29,CONCORDBIO,1505.7,1488
2026-09-11 15:29,VIJAYA,1502,1498.37
2026-09-11 15:29,SENORES,1467.3,1461.08
2026-09-11 15:29,KPIL,1435.7,1423.19
2026-09-11 15:29,PARAS,1435.6,1426.21
2026-09-11 15:29,CLEANMAX,1431,1409.55
2026-09-11 15:29,GESHIP,1412.2,1402.88
2026-09-11 15:29,ALIVUS,1386.8,1384.98
2026-09-11 15:29,PVRINOX,1237.1,1234.3
2026-09-11 15:29,KAJARIACER,1226.4,1226.06
2026-09-11 15:29,SUDEEPPHRM,1202.8,1194.35
2026-09-11 15:29,KSHINTL,1170.9,1149.57
2026-09-11 15:29,INNOVACAP,1147.2,1144.87
2026-09-11 15:29,SYMBIOTEC,1133.45,1123.77
2026-09-11 15:29,ACE,1129,1107.39
2026-09-11 15:29,SBCL,1087,1086.21
2026-09-11 15:29,ORCHPHARMA,1003.05,987.16
2026-09-11 15:29,RAYMOND,1002.8,966.71
2026-09-11 15:29,ASAHIINDIA,985.8,982.7
2026-09-11 15:29,JYOTICNC,985,981.48
2026-09-11 15:29,SHILPAMED,961.15,952.2
2026-09-11 15:29,TMB,910.9,910.13
2026-09-11 15:29,GRANULES,909.3,895.36
2026-09-11 15:29,CYIENTDLM,904.4,903.45
2026-09-11 15:29,BLUESTONE,890.35,877.57
2026-09-11 15:29,CHALET,877.25,870.62
2026-09-11 15:29,SIGMAADV,832.45,813.76
2026-09-11 15:29,AARTIPHARM,826.95,825.23
2026-09-11 15:29,GRAPHITE,825.8,814.82
2026-09-11 15:29,RPTECH,819.65,810.38
2026-09-11 15:29,SPLPETRO,818.35,815.3
2026-09-11 15:29,BBOX,800.8,788.04
2026-09-11 15:29,WELENT,786.2,785.6
2026-09-11 15:29,AKUMS,776.35,771.19
2026-09-11 15:29,PRICOLLTD,761.4,757.73
2026-09-11 15:29,MAHSEAMLES,728.9,724.2
2026-09-11 15:29,BLISSGVS,720.95,703.54
2026-09-11 15:29,RKFORGE,711.2,706.95
2026-09-11 15:29,MINDACORP,705.45,703.2
2026-09-11 15:29,EBGNG,679.65,678.83
2026-09-11 15:29,GODREJAGRO,675.85,672.64
2026-09-11 15:29,TIPSMUSIC,661.55,661.19
2026-09-11 15:29,BRIGADE,638.65,636.39
2026-09-11 15:29,ABDL,632.5,622.46
2026-09-11 15:29,TIMEX,631.7,626.18
2026-09-11 15:29,BLACKBUCK,628.15,607.17
2026-09-11 15:29,HNDFDS,618.7,615.5
2026-09-11 15:29,AVL,616.45,605.05
2026-09-11 15:29,PNGJL,613.2,610.78
2026-09-11 15:29,E2E,610.35,609.68
2026-09-11 15:29,AJAXENGG,590.6,588.17
2026-09-11 15:29,INDGN,578.35,576.6
2026-09-11 15:29,AMAGI,578.35,575.63
2026-09-11 15:29,ARVIND,575.1,568.09
2026-09-11 15:29,WESTLIFE,569.6,569.52
2026-09-11 15:29,OPTIEMUS,566.25,560.99
2026-09-11 15:29,AEROFLEX,563.95,559.17
2026-09-11 15:29,GNFC,562.4,562.12
2026-09-11 15:29,MAXESTATES,560.45,556.77
2026-09-11 15:29,LCL,553.05,551.21
2026-09-11 15:29,TEJASNET,552.65,547.67
2026-09-11 15:29,FIVESTAR,551.05,548.99
2026-09-11 15:29,OMNI,549.75,549.49
2026-09-11 15:29,BALUFORGE,533.4,529.49
2026-09-11 15:29,RAMRAT,532.4,531.1
2026-09-11 15:29,SMARTWORKS,530.75,527.24
2026-09-11 15:29,BAJAJCON,520.5,516.83
2026-09-11 15:29,NRBBEARING,514.65,508.83
2026-09-11 15:29,AGARWALEYE,508.4,503.43
2026-09-11 15:29,SETL,468.15,462.64
2026-09-11 15:29,KIRLFER,465.1,464.07
2026-09-11 15:29,PRECWIRE,462.55,459.5
2026-09-11 15:29,UTLSOLAR,447.8,444.22
2026-09-11 15:29,ICIL,443.25,436.03
2026-09-11 15:29,LTFOODS,438.1,436.34
2026-09-11 15:29,APOLLO,422.25,417.58
2026-09-11 15:29,MARINE,419.15,410.31
2026-09-11 15:29,JKPAPER,414.25,413.58
2026-09-11 15:29,STYL,387.4,382.6
2026-09-11 15:29,CEIGALL,380.4,375.48
2026-09-11 15:29,NAZARA,370.3,368.6
2026-09-11 15:29,DIACABS,369.05,361.61
2026-09-11 15:29,EMMVEE,346,342.78
2026-09-11 15:29,ARTEMISMED,344.9,344.56
